image_id,text
572525,People are standing in a bus that is overloaded with luggage.
283858,A little boy riding a skateboard down the side of a ramp.
486805,A zebra stooped over eating grass in a field.
549112,The person is cutting the crusts off of the sandwiches.
423576,a small mug of coffee and a pair of glasses
442746,A girl is playing in a grassy area.
379210,A cat lying next to someone sitting on a bench.
381195,Two white bowls that are sitting on a table.
410437,A red fire hydrant sitting next to a sandwich sign.
207886,A man prepares to serve a pizza topped with french fries. 
133933,A man and woman holding electronic devices in their hands.
92338,A herd of sheep grazing on a lush green hillside.
552217,A woman laying in her bed touching the alarm clock
482350,A cat standing near a dead bird with some words on the picture
536200,A young woman with tattoos using her cell phone..
461410,A cat laying on top of a white bed on a pillow.
387855,Two trains near railway stops on the tracks. 
414711,A building tower has two clocks on it. 
206260,Assorted flavored donuts being grabbed by multiple hands.
37678,A train sitting under a display inside a building.
217948,Three brown bears looking out a cage at the ground below.
77172,a wooden weaving machine a window and some books and cds
468613,"In a restaurant kitchen, a woman prepare pizzas."
176634,A zebra playing on a field with logs of tree
86320,A bathroom sink sitting under a large mirror.
241124,A young man has his foot placed on a pole while another looks on. 
419872,a man with a racket get ready to swing it 
465453,a person standing and holding a game controller in one hand
150026,The hotdog is next to the cup that is on the table. 
94566,A fluffy Siamese cat sitting on a table next to a computer monitor.
135281,Two people who are walking under the same umbrella.
105647,"A  street with pedestrians, bikes, a jitney and a bus. "
316047,a spin brush tooth brush on the sink
140974,Upward closeup of crossed street signs in a winter setting.
255529,"Some tasty and nice food ready to eat.
"
156609,A white computer monitor on top of a wooden desk.
415768,The dish in the pot contains several different kinds of vegetables.
225133,A bunch of very pretty umbrellas displayed in a tree.
54091,A woman opening up a laptop computer gift in her living room
241889,A person doing a skiing trick in the air.
480780,A large bunch of bananas sitting in a tree.
120853,A close up of a sandwich with a drink in the back.
11360,A kitchen countertop is cluttered with various kitchen items.
304657,A tall building with lots of windows and a walkway.
482514,This photo includes a rusty primitive refrigerator against a wall.
53909,a picture of a cellphone on a cellphone
483643,A baby wearing a red shirt standing behind someone's hand.
515982,A man sliding into a base next to another baseball player.
170436,a woman sits on a chair with a laptop on her lap 
137188,A cat laying down on a surface in a room.
419190,Two women wearing sunglasses enjoying a glass of alcohol.
489613,Photo of a uninstalled toilet on a towel and a drop cloth with buckets and bags.
160211,One hairy dog with sharp teeth riding with his head out the car window.
150943,A snowboarder stands next to a person in skis.
548882,A plate of food and a cup of coffee on table.
569729,A dog wearing sunglasses sitting inside a car. 
74,A picture of a dog laying on the ground.
332067,A man leans down and fixes his snow shoes.
386707,A young man standing in front of a Canon store.
411044,two men  playing tennis on a court inside a fence
67727,A bathroom sink with wood finish cabinets. 
219260,A man stands outside of a steam locomotive.
379443,A pair of orange scissors is sitting on black mesh.
516038,A baseball player pitching a baseball on a field.
470623,A cat that is laying down underneath a car.
431876,The cops in the city are riding horses threw the streets. 
571264,a man is standing next to a motorcycle outside
511724,A family of elephants standing next to each other.
91667,Two jets fly overhead while the crowds look
575179,A plate topped with small sandwiches with meat and veggies.
357604,a desk with a laptop and a computer monitor near a bed
397327,A white bathroom is shown with a blue towel.
375621,A man wearing glasses eating a sprinkle covered doughnut.
507921,Street signage on post near roadway in city environment.
293153,The sightseeing boat streams along the river joined by a plane
434488,"A clock tower, with a sky scrapper next to it."
297812,there is a woman sitting on a blanket having a picnic 
195113,This is a colander with green apples in it.
153865,"A octopus, shark and monster kite flying above a crowd."
289712,A large room with many stacks of suitcases.
182775,A blue plate topped with food next to a  fork and knife.
103462,Black and white photograph of a woman using a sewing machine.
286146,A birthday cake that is on a table.
206705,A wooden table in a kitchen next to a refrigerator.
98350,a person at a table with a plate of food
422778,a hand a white plate with a square pizza
422212,A wall with three different framed photos of tennis players and a tennis racket under each frame.
502163,A man tries to take another man's Frisbee.
177913,Two dogs sleep together on a bed. 
12192,A little boy plays with a racket and ball.
350675,A person flying a kite high in the sky.
7288,A white toilet bowl with an electronic brown seat.
252219,a person with a shopping cart on a city street 
60529,A man is enjoying a day snow skiing. 
502336,A group of people walking down a street next to a tall building.
